Source,Target,Year,Weight,Type,Layer
ESP,IND,2010,11.41,Directed,ODA
ESP,IRN,2010,0.2,Directed,ODA
ESP,IRQ,2010,0.39,Directed,ODA
ESP,JAM,2010,0.51,Directed,ODA
ESP,JOR,2010,9.22,Directed,ODA
ESP,KAZ,2010,0.11,Directed,ODA
ESP,KEN,2010,8.31,Directed,ODA
ESP,KGZ,2010,0.88,Directed,ODA
ESP,KHM,2010,23.08,Directed,ODA
ESP,KNA,2010,0.03,Directed,ODA
ESP,LBN,2010,23.39,Directed,ODA
ESP,LBR,2010,1.83,Directed,ODA
ESP,LBY,2010,0.23,Directed,ODA
ESP,LCA,2010,0.08,Directed,ODA
ESP,MAR,2010,90.59,Directed,ODA
ESP,MDA,2010,0.06,Directed,ODA
ESP,MDG,2010,0.34,Directed,ODA
ESP,MKD,2010,0.35,Directed,ODA
ESP,MLI,2010,28.4,Directed,ODA
ESP,MMR,2010,0.01,Directed,ODA
ESP,MNE,2010,4.51,Directed,ODA
ESP,MOZ,2010,43.91,Directed,ODA
ESP,MRT,2010,34.69,Directed,ODA
ESP,MUS,2010,0.03,Directed,ODA
ESP,MWI,2010,0.63,Directed,ODA
ESP,MYS,2010,0.1,Directed,ODA
ESP,NAM,2010,8.54,Directed,ODA
ESP,NER,2010,25.87,Directed,ODA
ESP,NGA,2010,0.49,Directed,ODA
ESP,NIC,2010,106.18,Directed,ODA
ESP,NPL,2010,0.24,Directed,ODA
ESP,OMN,2010,0.01,Directed,ODA
ESP,PAK,2010,22.7,Directed,ODA
ESP,PAN,2010,5.87,Directed,ODA
ESP,PER,2010,118.05,Directed,ODA
ESP,PHL,2010,27.01,Directed,ODA
ESP,PNG,2010,0.15,Directed,ODA
ESP,PRY,2010,21.84,Directed,ODA
ESP,PSE,2010,97.59,Directed,ODA
ESP,RWA,2010,1.78,Directed,ODA
ESP,SDN,2010,22.98,Directed,ODA
ESP,SEN,2010,45.57,Directed,ODA
ESP,SLE,2010,1.94,Directed,ODA
ESP,SLV,2010,85.51,Directed,ODA
ESP,SOM,2010,5.89,Directed,ODA
ESP,SRB,2010,0.44,Directed,ODA
ESP,STP,2010,1.27,Directed,ODA
ESP,SYR,2010,6.08,Directed,ODA
ESP,TCD,2010,7.78,Directed,ODA
ESP,TGO,2010,1.59,Directed,ODA
ESP,THA,2010,0.58,Directed,ODA
ESP,TJK,2010,0.02,Directed,ODA
ESP,TLS,2010,6.02,Directed,ODA
ESP,TTO,2010,0.11,Directed,ODA
ESP,TUN,2010,158.03,Directed,ODA
ESP,TUR,2010,55.96,Directed,ODA
ESP,TZA,2010,3.21,Directed,ODA
ESP,UGA,2010,4.29,Directed,ODA
ESP,UKR,2010,0.27,Directed,ODA
ESP,UZB,2010,0.23,Directed,ODA
ESP,VNM,2010,15.99,Directed,ODA
ESP,VUT,2010,0.03,Directed,ODA
ESP,WSM,2010,0.01,Directed,ODA
ESP,XKX,2010,0.07,Directed,ODA
ESP,YEM,2010,1.11,Directed,ODA
ESP,ZMB,2010,0.16,Directed,ODA
ESP,ZWE,2010,3.62,Directed,ODA
EST,AFG,2010,0.81,Directed,ODA
EST,BIH,2010,0.02,Directed,ODA
EST,BLR,2010,0.11,Directed,ODA
EST,GEO,2010,0.53,Directed,ODA
EST,GMB,2010,0.01,Directed,ODA
EST,HTI,2010,0.68,Directed,ODA
EST,MDA,2010,0.32,Directed,ODA
EST,MKD,2010,0.01,Directed,ODA
EST,MNE,2010,0.01,Directed,ODA
EST,PAK,2010,0.12,Directed,ODA
EST,PSE,2010,0.51,Directed,ODA
EST,SDN,2010,0.08,Directed,ODA
EST,SRB,2010,0.01,Directed,ODA
EST,UKR,2010,0.16,Directed,ODA
EST,UZB,2010,0.13,Directed,ODA
EST,XKX,2010,0.27,Directed,ODA
FIN,AFG,2010,25.82,Directed,ODA
FIN,AGO,2010,1.95,Directed,ODA
FIN,ALB,2010,0.63,Directed,ODA
FIN,ARG,2010,0.2,Directed,ODA
FIN,ARM,2010,0.13,Directed,ODA
FIN,ATG,2010,0.03,Directed,ODA
FIN,AZE,2010,0.45,Directed,ODA
FIN,BDI,2010,0.47,Directed,ODA
FIN,BEN,2010,0.69,Directed,ODA
FIN,BFA,2010,0.08,Directed,ODA
FIN,BGD,2010,1.63,Directed,ODA
FIN,BIH,2010,2.31,Directed,ODA
FIN,BLR,2010,0.37,Directed,ODA
FIN,BLZ,2010,0.01,Directed,ODA
FIN,BOL,2010,1.22,Directed,ODA
FIN,BRA,2010,1.38,Directed,ODA
FIN,BTN,2010,0.26,Directed,ODA
FIN,BWA,2010,0.18,Directed,ODA
FIN,CAF,2010,2.94,Directed,ODA
FIN,CHL,2010,0.82,Directed,ODA
FIN,CHN,2010,5.61,Directed,ODA
FIN,CIV,2010,0.46,Directed,ODA
FIN,CMR,2010,0.42,Directed,ODA
FIN,COD,2010,6.47,Directed,ODA
FIN,COL,2010,2.06,Directed,ODA
FIN,CPV,2010,0.03,Directed,ODA
FIN,CRI,2010,0.19,Directed,ODA
FIN,CUB,2010,0.01,Directed,ODA
FIN,DMA,2010,0.02,Directed,ODA
FIN,DOM,2010,0.22,Directed,ODA
FIN,DZA,2010,0.19,Directed,ODA
FIN,ECU,2010,0.9,Directed,ODA
FIN,EGY,2010,1.86,Directed,ODA
FIN,ERI,2010,0.7,Directed,ODA
FIN,ETH,2010,25.64,Directed,ODA
FIN,FJI,2010,0.02,Directed,ODA
FIN,GAB,2010,0.02,Directed,ODA
FIN,GEO,2010,4.69,Directed,ODA
FIN,GHA,2010,0.31,Directed,ODA
FIN,GMB,2010,0.18,Directed,ODA
FIN,GNB,2010,0.79,Directed,ODA
FIN,GTM,2010,0.99,Directed,ODA
FIN,GUY,2010,0.2,Directed,ODA
FIN,HND,2010,1.26,Directed,ODA
FIN,HTI,2010,12.18,Directed,ODA
FIN,IDN,2010,1.8,Directed,ODA
FIN,IND,2010,6.12,Directed,ODA
FIN,IRN,2010,0.03,Directed,ODA
FIN,IRQ,2010,3.69,Directed,ODA
FIN,JAM,2010,0.02,Directed,ODA
FIN,JOR,2010,0.29,Directed,ODA
FIN,KAZ,2010,0.07,Directed,ODA
FIN,KEN,2010,25.76,Directed,ODA
FIN,KGZ,2010,2.21,Directed,ODA
FIN,KHM,2010,4.05,Directed,ODA
FIN,LAO,2010,6.52,Directed,ODA
FIN,LBN,2010,0.63,Directed,ODA
FIN,LBR,2010,0.67,Directed,ODA
FIN,LKA,2010,3.17,Directed,ODA
FIN,LSO,2010,0.08,Directed,ODA
FIN,MAR,2010,0.57,Directed,ODA
FIN,MDA,2010,1.22,Directed,ODA
FIN,MDG,2010,0.3,Directed,ODA
FIN,MDV,2010,0.25,Directed,ODA
FIN,MEX,2010,0.97,Directed,ODA
FIN,MKD,2010,0.24,Directed,ODA
FIN,MLI,2010,0.73,Directed,ODA
FIN,MMR,2010,0.39,Directed,ODA
FIN,MNE,2010,0.04,Directed,ODA
FIN,MNG,2010,1.06,Directed,ODA
FIN,MOZ,2010,47.25,Directed,ODA
FIN,MRT,2010,0.23,Directed,ODA
FIN,MUS,2010,0.03,Directed,ODA
FIN,MWI,2010,1.69,Directed,ODA
FIN,MYS,2010,0.26,Directed,ODA
FIN,NAM,2010,3.81,Directed,ODA
FIN,NER,2010,0.66,Directed,ODA
FIN,NGA,2010,0.89,Directed,ODA
FIN,NIC,2010,17.05,Directed,ODA
FIN,NPL,2010,22.43,Directed,ODA
FIN,PAK,2010,17.04,Directed,ODA
FIN,PAN,2010,0.03,Directed,ODA
FIN,PER,2010,3.26,Directed,ODA
FIN,PHL,2010,1.22,Directed,ODA
FIN,PNG,2010,0.08,Directed,ODA
FIN,PRK,2010,0.72,Directed,ODA
FIN,PRY,2010,0.2,Directed,ODA
FIN,PSE,2010,11.11,Directed,ODA
FIN,RWA,2010,0.21,Directed,ODA
FIN,SDN,2010,21.55,Directed,ODA
FIN,SEN,2010,0.99,Directed,ODA
FIN,SLB,2010,0.07,Directed,ODA
FIN,SLE,2010,1.54,Directed,ODA
FIN,SLV,2010,0.14,Directed,ODA
FIN,SOM,2010,9.16,Directed,ODA
FIN,SRB,2010,7.33,Directed,ODA
FIN,SUR,2010,0.08,Directed,ODA
FIN,SWZ,2010,0.19,Directed,ODA
FIN,SYR,2010,0.46,Directed,ODA
FIN,TCD,2010,4.64,Directed,ODA
FIN,TGO,2010,0.41,Directed,ODA
FIN,THA,2010,1.09,Directed,ODA
FIN,TJK,2010,0.81,Directed,ODA
FIN,TKM,2010,0.12,Directed,ODA
FIN,TLS,2010,0.73,Directed,ODA
FIN,TTO,2010,0.02,Directed,ODA
FIN,TUN,2010,0.32,Directed,ODA
FIN,TUR,2010,0.34,Directed,ODA
FIN,TZA,2010,47.92,Directed,ODA
FIN,UGA,2010,5.85,Directed,ODA
FIN,UKR,2010,1.19,Directed,ODA
FIN,URY,2010,0.12,Directed,ODA
FIN,UZB,2010,0.02,Directed,ODA
FIN,VCT,2010,0.17,Directed,ODA
FIN,VEN,2010,0.71,Directed,ODA
FIN,VNM,2010,25.19,Directed,ODA
FIN,XKX,2010,3.27,Directed,ODA
FIN,YEM,2010,3.64,Directed,ODA
FIN,ZMB,2010,21.68,Directed,ODA
FIN,ZWE,2010,8.98,Directed,ODA
FRA,AFG,2010,58.56,Directed,ODA
FRA,AGO,2010,4.09,Directed,ODA
FRA,ALB,2010,4.25,Directed,ODA
FRA,ARG,2010,13.5,Directed,ODA
FRA,ARM,2010,4.47,Directed,ODA
FRA,AZE,2010,5.13,Directed,ODA
FRA,BDI,2010,15.19,Directed,ODA
FRA,BEN,2010,48.79,Directed,ODA
FRA,BFA,2010,63.83,Directed,ODA
FRA,BIH,2010,3.5,Directed,ODA
FRA,BLR,2010,4.13,Directed,ODA
FRA,BOL,2010,12.24,Directed,ODA
FRA,BRB,2010,0.03,Directed,ODA
FRA,BTN,2010,0.18,Directed,ODA
FRA,BWA,2010,6.46,Directed,ODA
FRA,CAF,2010,24.53,Directed,ODA
FRA,CIV,2010,138.52,Directed,ODA
FRA,CMR,2010,82.08,Directed,ODA
FRA,COD,2010,13.47,Directed,ODA
FRA,COG,2010,909.4,Directed,ODA
FRA,COM,2010,20.9,Directed,ODA
FRA,CPV,2010,2.97,Directed,ODA
FRA,CRI,2010,4.75,Directed,ODA
FRA,CUB,2010,2.68,Directed,ODA
FRA,DJI,2010,46.22,Directed,ODA
FRA,DMA,2010,2.21,Directed,ODA
FRA,DOM,2010,0.96,Directed,ODA
FRA,ECU,2010,0.5,Directed,ODA
FRA,EGY,2010,140.13,Directed,ODA
FRA,ERI,2010,0.65,Directed,ODA
FRA,ETH,2010,13.3,Directed,ODA
FRA,FJI,2010,0.97,Directed,ODA
FRA,GAB,2010,58.13,Directed,ODA
FRA,GEO,2010,6.21,Directed,ODA
FRA,GHA,2010,33.8,Directed,ODA
FRA,GIN,2010,36.02,Directed,ODA
FRA,GMB,2010,0.35,Directed,ODA
FRA,GNB,2010,1.84,Directed,ODA
FRA,GNQ,2010,3.14,Directed,ODA
FRA,GRD,2010,0.11,Directed,ODA
FRA,GTM,2010,3.3,Directed,ODA
FRA,HND,2010,1.4,Directed,ODA
FRA,HRV,2010,3.77,Directed,ODA
FRA,HTI,2010,144.09,Directed,ODA
FRA,IRN,2010,14.17,Directed,ODA
FRA,JOR,2010,6.16,Directed,ODA
FRA,KAZ,2010,4.08,Directed,ODA
FRA,KEN,2010,123.35,Directed,ODA
FRA,KGZ,2010,1.52,Directed,ODA
FRA,KHM,2010,26.55,Directed,ODA
FRA,LAO,2010,14.98,Directed,ODA
FRA,LBN,2010,59.69,Directed,ODA
FRA,LBR,2010,232.04,Directed,ODA
FRA,LKA,2010,45.13,Directed,ODA
FRA,MDA,2010,6.44,Directed,ODA
FRA,MDG,2010,84.02,Directed,ODA
FRA,MDV,2010,0.49,Directed,ODA
FRA,MKD,2010,2.91,Directed,ODA
FRA,MLI,2010,77.56,Directed,ODA
FRA,MMR,2010,1.99,Directed,ODA
FRA,MNE,2010,0.63,Directed,ODA
FRA,MNG,2010,5.04,Directed,ODA
FRA,MOZ,2010,38.12,Directed,ODA
FRA,MUS,2010,53.98,Directed,ODA
FRA,MYT,2010,602.85,Directed,ODA
FRA,NAM,2010,0.42,Directed,ODA
FRA,NER,2010,49.98,Directed,ODA
FRA,NGA,2010,8.88,Directed,ODA
FRA,NIC,2010,0.96,Directed,ODA
FRA,PAN,2010,0.14,Directed,ODA
FRA,PER,2010,10.1,Directed,ODA
FRA,PHL,2010,189.43,Directed,ODA
FRA,PNG,2010,0.16,Directed,ODA
FRA,PRK,2010,0.7,Directed,ODA
FRA,PRY,2010,0.13,Directed,ODA
FRA,PSE,2010,69.29,Directed,ODA
FRA,RWA,2010,4.12,Directed,ODA
FRA,SDN,2010,10.08,Directed,ODA
FRA,SEN,2010,157.23,Directed,ODA
FRA,SLE,2010,0.32,Directed,ODA
FRA,SLV,2010,3.31,Directed,ODA
FRA,SOM,2010,3.5,Directed,ODA
FRA,SRB,2010,13.95,Directed,ODA
FRA,STP,2010,2.38,Directed,ODA
FRA,SUR,2010,0.72,Directed,ODA
FRA,SWZ,2010,0.16,Directed,ODA
FRA,SYC,2010,10.48,Directed,ODA
FRA,SYR,2010,23.05,Directed,ODA
FRA,TCD,2010,40.65,Directed,ODA
FRA,TJK,2010,0.19,Directed,ODA
FRA,TKM,2010,0.13,Directed,ODA
FRA,TLS,2010,0.12,Directed,ODA
FRA,TON,2010,0.05,Directed,ODA
FRA,TTO,2010,0.48,Directed,ODA
FRA,TUN,2010,126.8,Directed,ODA
FRA,TUR,2010,88.39,Directed,ODA
FRA,TZA,2010,21.34,Directed,ODA
FRA,UGA,2010,1.77,Directed,ODA
FRA,UKR,2010,21.54,Directed,ODA
FRA,URY,2010,1.15,Directed,ODA
FRA,UZB,2010,2.25,Directed,ODA
FRA,VEN,2010,6.85,Directed,ODA
FRA,VNM,2010,242.42,Directed,ODA
FRA,VUT,2010,3.56,Directed,ODA
FRA,WLF,2010,123.09,Directed,ODA
FRA,XKX,2010,1.73,Directed,ODA
FRA,YEM,2010,6.95,Directed,ODA
FRA,ZMB,2010,0.84,Directed,ODA
FRA,ZWE,2010,3.03,Directed,ODA
GBR,AGO,2010,16.68,Directed,ODA
GBR,AIA,2010,0.09,Directed,ODA
GBR,ALB,2010,0.87,Directed,ODA
GBR,ARG,2010,0.54,Directed,ODA
GBR,ARM,2010,0.49,Directed,ODA
GBR,AZE,2010,0.86,Directed,ODA
GBR,BDI,2010,20.14,Directed,ODA
GBR,BFA,2010,0.1,Directed,ODA
GBR,BIH,2010,9.68,Directed,ODA
GBR,BLR,2010,0.37,Directed,ODA
GBR,BLZ,2010,0.08,Directed,ODA
GBR,BOL,2010,0.08,Directed,ODA
GBR,BRA,2010,40.73,Directed,ODA
GBR,BRB,2010,0.08,Directed,ODA
GBR,BWA,2010,1.06,Directed,ODA
GBR,CAF,2010,3.02,Directed,ODA
GBR,CHL,2010,0.66,Directed,ODA
GBR,CIV,2010,25.96,Directed,ODA
GBR,CMR,2010,1.03,Directed,ODA
GBR,COD,2010,250.78,Directed,ODA
GBR,COG,2010,78.75,Directed,ODA
GBR,COL,2010,2.64,Directed,ODA
GBR,COM,2010,0.12,Directed,ODA
GBR,CPV,2010,0.9,Directed,ODA
GBR,CRI,2010,0.77,Directed,ODA
GBR,CUB,2010,0.39,Directed,ODA
GBR,DJI,2010,0.01,Directed,ODA
GBR,DMA,2010,0.3,Directed,ODA
GBR,DOM,2010,0.06,Directed,ODA
GBR,EGY,2010,8.99,Directed,ODA
GBR,ERI,2010,5.51,Directed,ODA
GBR,ETH,2010,406.95,Directed,ODA
GBR,FJI,2010,0.53,Directed,ODA
GBR,FSM,2010,0.09,Directed,ODA
GBR,GAB,2010,0.16,Directed,ODA
GBR,GEO,2010,3.43,Directed,ODA
GBR,GHA,2010,166.58,Directed,ODA
GBR,GMB,2010,1.98,Directed,ODA
GBR,GNB,2010,0.07,Directed,ODA
GBR,GTM,2010,0.23,Directed,ODA
GBR,GUY,2010,1.62,Directed,ODA
GBR,HND,2010,25.26,Directed,ODA
GBR,HRV,2010,1.05,Directed,ODA
GBR,HTI,2010,26.17,Directed,ODA
GBR,IDN,2010,26.85,Directed,ODA
GBR,IRQ,2010,30.98,Directed,ODA
GBR,JAM,2010,3.92,Directed,ODA
GBR,KAZ,2010,0.34,Directed,ODA
GBR,KEN,2010,105.23,Directed,ODA
GBR,KGZ,2010,7.31,Directed,ODA
GBR,KHM,2010,26.01,Directed,ODA
GBR,KIR,2010,0.06,Directed,ODA
GBR,LAO,2010,0.06,Directed,ODA
GBR,LBN,2010,3.96,Directed,ODA
GBR,LBR,2010,25.58,Directed,ODA
GBR,LBY,2010,1.58,Directed,ODA
GBR,LCA,2010,0.02,Directed,ODA
GBR,LSO,2010,4.82,Directed,ODA
GBR,MAR,2010,3.22,Directed,ODA
GBR,MDA,2010,14.46,Directed,ODA
GBR,MDV,2010,0.26,Directed,ODA
GBR,MEX,2010,9.41,Directed,ODA
GBR,MKD,2010,1.15,Directed,ODA
GBR,MLI,2010,0.05,Directed,ODA
GBR,MMR,2010,44.17,Directed,ODA
GBR,MNE,2010,0.21,Directed,ODA
GBR,MNG,2010,0.83,Directed,ODA
GBR,MOZ,2010,104.42,Directed,ODA
GBR,MSR,2010,16.58,Directed,ODA
GBR,MUS,2010,5.53,Directed,ODA
GBR,MWI,2010,148.03,Directed,ODA
GBR,NAM,2010,0.56,Directed,ODA
GBR,NER,2010,3.18,Directed,ODA
GBR,NGA,2010,264.61,Directed,ODA
GBR,NIC,2010,7.25,Directed,ODA
GBR,NPL,2010,105.19,Directed,ODA
GBR,NRU,2010,0.01,Directed,ODA
GBR,OMN,2010,0.93,Directed,ODA
GBR,PAK,2010,298.51,Directed,ODA
GBR,PAN,2010,0.04,Directed,ODA
GBR,PER,2010,1.27,Directed,ODA
GBR,PHL,2010,0.58,Directed,ODA
GBR,PLW,2010,0.02,Directed,ODA
GBR,PNG,2010,1.03,Directed,ODA
GBR,PRK,2010,0.41,Directed,ODA
GBR,PRY,2010,0.01,Directed,ODA
GBR,PSE,2010,97.63,Directed,ODA
GBR,RWA,2010,106.17,Directed,ODA
GBR,SDN,2010,119.08,Directed,ODA
GBR,SEN,2010,0.93,Directed,ODA
GBR,SHN,2010,53.65,Directed,ODA
GBR,SLB,2010,0.22,Directed,ODA
GBR,SLE,2010,84.79,Directed,ODA
GBR,SOM,2010,62.33,Directed,ODA
GBR,SRB,2010,5.4,Directed,ODA
GBR,SWZ,2010,0.02,Directed,ODA
GBR,SYC,2010,0.04,Directed,ODA
GBR,SYR,2010,1.95,Directed,ODA
GBR,TCD,2010,2.86,Directed,ODA
GBR,THA,2010,7.21,Directed,ODA
GBR,TJK,2010,12.52,Directed,ODA
GBR,TKM,2010,0.06,Directed,ODA
GBR,TON,2010,0.15,Directed,ODA
GBR,TTO,2010,0.24,Directed,ODA
GBR,TUN,2010,2.5,Directed,ODA
GBR,TUV,2010,0.04,Directed,ODA
GBR,TZA,2010,240.94,Directed,ODA
GBR,UGA,2010,179.26,Directed,ODA
GBR,UKR,2010,0.84,Directed,ODA
GBR,URY,2010,0.07,Directed,ODA
GBR,UZB,2010,1.23,Directed,ODA
GBR,VCT,2010,0.02,Directed,ODA
GBR,VEN,2010,1.09,Directed,ODA
GBR,VNM,2010,82.2,Directed,ODA
GBR,VUT,2010,0.09,Directed,ODA
GBR,WSM,2010,0.23,Directed,ODA
GBR,XKX,2010,9.49,Directed,ODA
GBR,YEM,2010,63.92,Directed,ODA
GBR,ZMB,2010,79.3,Directed,ODA
GBR,ZWE,2010,108.01,Directed,ODA
GRC,AFG,2010,0.14,Directed,ODA
GRC,AGO,2010,0.12,Directed,ODA
GRC,ALB,2010,51.93,Directed,ODA
GRC,ARG,2010,0.63,Directed,ODA
GRC,ARM,2010,1.73,Directed,ODA
GRC,ATG,2010,0.08,Directed,ODA
GRC,AZE,2010,0.14,Directed,ODA
GRC,BDI,2010,0.06,Directed,ODA
GRC,BFA,2010,0.07,Directed,ODA
GRC,BGD,2010,0.08,Directed,ODA
GRC,BIH,2010,0.44,Directed,ODA
GRC,BLR,2010,0.11,Directed,ODA
GRC,BOL,2010,0.01,Directed,ODA
GRC,BRA,2010,0.45,Directed,ODA
GRC,CAF,2010,0.01,Directed,ODA
GRC,CHL,2010,0.41,Directed,ODA
GRC,CHN,2010,0.58,Directed,ODA
GRC,CIV,2010,0.02,Directed,ODA
GRC,CMR,2010,0.16,Directed,ODA
GRC,COD,2010,1.14,Directed,ODA
GRC,COG,2010,0.58,Directed,ODA
GRC,COL,2010,0.08,Directed,ODA
GRC,CUB,2010,0.04,Directed,ODA
GRC,DJI,2010,0.01,Directed,ODA
GRC,DOM,2010,0.01,Directed,ODA
GRC,DZA,2010,0.07,Directed,ODA
GRC,EGY,2010,9.11,Directed,ODA
GRC,ERI,2010,0.01,Directed,ODA
GRC,ETH,2010,1.39,Directed,ODA
GRC,GEO,2010,1.7,Directed,ODA
GRC,GHA,2010,0.06,Directed,ODA
GRC,GMB,2010,0.02,Directed,ODA
GRC,GNB,2010,0.01,Directed,ODA
GRC,GNQ,2010,0.01,Directed,ODA
GRC,HND,2010,0.01,Directed,ODA
GRC,HRV,2010,0.21,Directed,ODA
GRC,HTI,2010,0.72,Directed,ODA
GRC,IDN,2010,0.07,Directed,ODA
GRC,IND,2010,0.1,Directed,ODA
GRC,IRN,2010,0.65,Directed,ODA
GRC,IRQ,2010,0.62,Directed,ODA
GRC,JOR,2010,2.55,Directed,ODA
GRC,KAZ,2010,0.43,Directed,ODA
GRC,KEN,2010,0.39,Directed,ODA
GRC,KGZ,2010,0.07,Directed,ODA
GRC,LBN,2010,1.12,Directed,ODA
GRC,LBR,2010,0.01,Directed,ODA
GRC,LBY,2010,0.43,Directed,ODA
GRC,LKA,2010,0.2,Directed,ODA
GRC,MAR,2010,0.17,Directed,ODA
GRC,MDA,2010,1.21,Directed,ODA
GRC,MDG,2010,0.08,Directed,ODA
GRC,MDV,2010,0.01,Directed,ODA
GRC,MEX,2010,0.12,Directed,ODA
GRC,MKD,2010,0.89,Directed,ODA
GRC,MLI,2010,0.01,Directed,ODA
GRC,MNE,2010,0.33,Directed,ODA
GRC,MNG,2010,0.01,Directed,ODA
GRC,MOZ,2010,0.06,Directed,ODA
GRC,MRT,2010,0.05,Directed,ODA
GRC,MWI,2010,0.02,Directed,ODA
GRC,NAM,2010,0.02,Directed,ODA
GRC,NER,2010,0.12,Directed,ODA
GRC,NGA,2010,1.45,Directed,ODA
GRC,NPL,2010,0.06,Directed,ODA
GRC,PAK,2010,0.38,Directed,ODA
GRC,PAN,2010,0.04,Directed,ODA
GRC,PER,2010,0.1,Directed,ODA
GRC,PHL,2010,0.08,Directed,ODA
GRC,PRK,2010,0.14,Directed,ODA
GRC,PSE,2010,6.85,Directed,ODA
GRC,RWA,2010,0.03,Directed,ODA
GRC,SDN,2010,1.04,Directed,ODA
GRC,SLE,2010,0.17,Directed,ODA
GRC,SLV,2010,0.03,Directed,ODA
GRC,SOM,2010,0.03,Directed,ODA
GRC,SRB,2010,12.26,Directed,ODA
GRC,STP,2010,0.03,Directed,ODA
GRC,SYR,2010,3.55,Directed,ODA
GRC,TCD,2010,0.02,Directed,ODA
GRC,TGO,2010,0.03,Directed,ODA
GRC,THA,2010,0.08,Directed,ODA
GRC,TKM,2010,0.02,Directed,ODA
GRC,TUN,2010,0.21,Directed,ODA
GRC,TUR,2010,6.14,Directed,ODA
GRC,TZA,2010,0.06,Directed,ODA
GRC,UGA,2010,0.19,Directed,ODA
GRC,UKR,2010,2.96,Directed,ODA
GRC,URY,2010,0.07,Directed,ODA
GRC,UZB,2010,0.37,Directed,ODA
GRC,VEN,2010,0.14,Directed,ODA
GRC,VNM,2010,0.04,Directed,ODA
GRC,XKX,2010,0.03,Directed,ODA
GRC,YEM,2010,0.02,Directed,ODA
GRC,ZMB,2010,0.05,Directed,ODA
GRC,ZWE,2010,0.28,Directed,ODA
HUN,AFG,2010,6.45,Directed,ODA
HUN,ALB,2010,0.09,Directed,ODA
HUN,ARG,2010,0.02,Directed,ODA
HUN,ARM,2010,0.02,Directed,ODA
HUN,AZE,2010,0.05,Directed,ODA
HUN,BIH,2010,0.24,Directed,ODA
HUN,BLR,2010,0.05,Directed,ODA
HUN,BRA,2010,0.01,Directed,ODA
HUN,CHL,2010,0.03,Directed,ODA
HUN,CHN,2010,0.78,Directed,ODA
HUN,CMR,2010,0.04,Directed,ODA
HUN,COG,2010,0.01,Directed,ODA
HUN,DZA,2010,0.05,Directed,ODA
HUN,EGY,2010,0.1,Directed,ODA
HUN,ETH,2010,0.13,Directed,ODA
HUN,GEO,2010,0.03,Directed,ODA
HUN,GHA,2010,0.01,Directed,ODA
HUN,HRV,2010,0.38,Directed,ODA
HUN,HTI,2010,0.04,Directed,ODA
HUN,IDN,2010,0.04,Directed,ODA
HUN,IND,2010,0.17,Directed,ODA
HUN,IRN,2010,0.53,Directed,ODA
HUN,IRQ,2010,0.04,Directed,ODA
HUN,JOR,2010,0.01,Directed,ODA
HUN,KAZ,2010,0.03,Directed,ODA
HUN,KEN,2010,0.08,Directed,ODA
HUN,KGZ,2010,0.01,Directed,ODA
HUN,LAO,2010,0.23,Directed,ODA
HUN,LBN,2010,0.01,Directed,ODA
HUN,LBY,2010,0.01,Directed,ODA
HUN,LKA,2010,0.05,Directed,ODA
HUN,MDA,2010,0.22,Directed,ODA
HUN,MEX,2010,0.09,Directed,ODA
HUN,MKD,2010,0.02,Directed,ODA
HUN,MNE,2010,0.64,Directed,ODA
HUN,MNG,2010,0.12,Directed,ODA
HUN,MRT,2010,0.01,Directed,ODA
HUN,MUS,2010,0.01,Directed,ODA
HUN,MYS,2010,0.01,Directed,ODA
HUN,NAM,2010,0.02,Directed,ODA
HUN,NGA,2010,0.24,Directed,ODA
HUN,PAK,2010,0.01,Directed,ODA
HUN,PSE,2010,0.14,Directed,ODA
HUN,SDN,2010,0.01,Directed,ODA
HUN,SRB,2010,3.34,Directed,ODA
HUN,SYR,2010,0.01,Directed,ODA
HUN,THA,2010,0.02,Directed,ODA
HUN,TJK,2010,0.01,Directed,ODA
HUN,TUR,2010,0.31,Directed,ODA
HUN,UKR,2010,3.86,Directed,ODA
HUN,VNM,2010,0.32,Directed,ODA
HUN,XKX,2010,0.46,Directed,ODA
HUN,YEM,2010,0.08,Directed,ODA
IRL,AFG,2010,9.12,Directed,ODA
IRL,AGO,2010,1.17,Directed,ODA
IRL,ALB,2010,0.07,Directed,ODA
IRL,ARG,2010,0.31,Directed,ODA
IRL,AZE,2010,0.01,Directed,ODA
IRL,BDI,2010,1.59,Directed,ODA
IRL,BEN,2010,0.12,Directed,ODA
IRL,BFA,2010,0.02,Directed,ODA
IRL,BGD,2010,2.24,Directed,ODA
IRL,BIH,2010,0.06,Directed,ODA
IRL,BLR,2010,0.03,Directed,ODA
IRL,BOL,2010,0.83,Directed,ODA
IRL,BRA,2010,0.82,Directed,ODA
IRL,BWA,2010,0.02,Directed,ODA
IRL,CAF,2010,3.33,Directed,ODA
IRL,CHN,2010,0.16,Directed,ODA
IRL,CIV,2010,0.41,Directed,ODA
IRL,CMR,2010,0.37,Directed,ODA
IRL,COD,2010,8.79,Directed,ODA
IRL,COL,2010,1.47,Directed,ODA
IRL,ECU,2010,0.05,Directed,ODA
IRL,EGY,2010,0.12,Directed,ODA
IRL,ERI,2010,1.53,Directed,ODA
IRL,ETH,2010,49.23,Directed,ODA
IRL,FSM,2010,0.04,Directed,ODA
IRL,GEO,2010,0.36,Directed,ODA
IRL,GHA,2010,1.33,Directed,ODA
